Q1_Karnaugh;[False, '1.00'];b9a34c48-7fb8-4110-80ef-d9aa8945f1e0;12_55_56;12_55_58;12_39_56;['SHOW_SOLUTION'];Solução: a.~c~d
Q1_Karnaugh;[False, '1.00'];b9a34c48-7fb8-4110-80ef-d9aa8945f1e0;12_55_58;12_56_0;12_39_56;['SHOW_SOLUTION'];Solução: a.~c~d
Q1_Karnaugh;[False, '1.00'];b9a34c48-7fb8-4110-80ef-d9aa8945f1e0;12_56_0;12_56_1;12_39_56;['SHOW_SOLUTION'];Solução: a.~c~d
Q1_Karnaugh;[False, '1.00'];b9a34c48-7fb8-4110-80ef-d9aa8945f1e0;12_56_1;12_56_3;12_39_56;['SHOW_SOLUTION'];Solução: a.~c~d
Q1_Karnaugh;[False, '1.00'];b9a34c48-7fb8-4110-80ef-d9aa8945f1e0;12_56_3;12_56_4;12_39_56;['SHOW_SOLUTION'];Solução: a.~c~d
Q1_Karnaugh;[False, '1.00'];b9a34c48-7fb8-4110-80ef-d9aa8945f1e0;12_56_4;12_56_9;12_39_56;[]
Q1_Karnaugh;[False, '1.00'];b9a34c48-7fb8-4110-80ef-d9aa8945f1e0;12_56_9;12_56_11;12_39_56;[]
Q1_Karnaugh;[False, '1.00'];b9a34c48-7fb8-4110-80ef-d9aa8945f1e0;12_56_11;12_56_13;12_39_56;[]
Q1_Karnaugh;[False, '1.00'];b9a34c48-7fb8-4110-80ef-d9aa8945f1e0;12_56_13;12_57_24;12_39_56;[]
Q1_Karnaugh;[False, '1.00'];b9a34c48-7fb8-4110-80ef-d9aa8945f1e0;12_57_24;12_57_26;12_39_56;[]
Q1_Karnaugh;[False, '1.00'];b9a34c48-7fb8-4110-80ef-d9aa8945f1e0;12_57_26;12_57_27;12_39_56;[]
Q1_Karnaugh;[False, '1.00'];b9a34c48-7fb8-4110-80ef-d9aa8945f1e0;12_57_27;12_57_29;12_39_56;[]
Q1_Karnaugh;[False, '1.00'];b9a34c48-7fb8-4110-80ef-d9aa8945f1e0;12_57_29;12_57_30;12_39_56;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_37;16_23_40;16_15_34;[]
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_40;16_40_8;16_15_34;['SHOW_SOLUTION'];Solução: ab~cd
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_40;16_40_8;16_15_34;['SHOW_SOLUTION'];Solução: ab~cd
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_40;16_40_8;16_15_34;['SHOW_SOLUTION'];Solução: ab~cd
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_40;16_40_8;16_15_34;['SHOW_SOLUTION'];Solução: ab~cd
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_40;16_40_8;16_15_34;['SHOW_SOLUTION'];Solução: ab~cd
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_40;16_40_8;16_15_34;['SHOW_SOLUTION'];Solução: ab~cd
Q1_Karnaugh;[False, '1101'];429aa506-40c4-4025-895e-159f19a8e114;16_23_40;16_40_8;16_15_34;['SHOW_SOLUTION'];Solução: ab~cd
Q1_Karnaugh;[False, '01.1'];429aa506-40c4-4025-895e-159f19a8e114;16_46_22;16_46_28;16_15_34;['SHOW_SOLUTION'];Solução: ~ab.d
Q1_Karnaugh;[False, '11.'];429aa506-40c4-4025-895e-159f19a8e114;16_46_55;16_47_0;16_15_34;['SHOW_SOLUTION'];Solução: ab.
Q1_Karnaugh;[False, '000'];429aa506-40c4-4025-895e-159f19a8e114;16_47_25;16_47_30;16_15_34;['SHOW_SOLUTION'];Solução: ~a~b~c
Q1_Karnaugh;[False, '000'];429aa506-40c4-4025-895e-159f19a8e114;16_47_30;16_47_54;16_15_34;['SHOW_SOLUTION'];Solução: ~a~b~c
Q1_Karnaugh;[False, '000'];429aa506-40c4-4025-895e-159f19a8e114;16_47_54;16_47_57;16_15_34;['SHOW_SOLUTION'];Solução: ~a~b~c
Q1_Karnaugh;[False, '000'];429aa506-40c4-4025-895e-159f19a8e114;16_47_57;16_47_59;16_15_34;['SHOW_SOLUTION'];Solução: ~a~b~c
Q1_Karnaugh;[False, '000'];429aa506-40c4-4025-895e-159f19a8e114;16_47_59;16_48_2;16_15_34;['SHOW_SOLUTION'];Solução: ~a~b~c
Q1_Karnaugh;[False, '.00.'];7f29f35a-5b16-4f4e-ad3d-9086ffc44606;14_17_59;14_18_3;14_17_43;['SHOW_SOLUTION'];Solução: .~b~c.
